ticker,n_obs,rho,sharpe,explanatory_mean_return,explanatory_risk_averse,predictive_risk_averse,explanatory_prospect_theory,predictive_prospect_theory,explanatory_risk_neutral,predictive_risk_neutral,explanatory_risk_seeking,predictive_risk_seeking
COO,131,0.015253315566112912,0.0421739728015363,0.005245287961966662,4.385934595043713,4.319034550613179,2.6594465540531735,2.618881176532989,0.739574706444549,0.7282937400624351,0.12088992945833375,0.11904595721554066
CPRT,131,-0.15170804969427765,0.18753554650737822,0.02582344776227735,5.723151821879443,4.854903620877861,3.6523972627288814,3.0982991972915648,1.1560565052222462,0.9806734274785968,0.23925600528619534,0.20295894334658285
GLW,131,0.08091520558814529,0.08569928547366508,0.017144821379898638,4.173370585569423,3.8356814466425555,2.734752134876274,2.513469103650141,0.9728091847396254,0.8940941295583826,0.3535025975120628,0.3248988621584309
CSGP,125,-0.027424303026475198,0.133185122224581,0.023843608541262207,4.723516268296899,4.593977126804639,3.0853270155524406,3.00071407254216,1.0970897998543283,1.0670028767358681,0.3239739379197788,0.3150891784735863
COST,131,0.07122348222093161,0.12940730758589225,0.010878528399758112,6.302699757718588,5.8537995335808475,3.5668506339240773,3.312807111214067,0.7528466448548545,0.6992262852299468,0.06411108124971993,0.05954486679416579
CRH,131,-0.04718436621806789,0.1361761093286278,0.011618254504459278,6.052037394538325,5.766475845748987,3.4604957656023267,3.2972144661020732,0.7852488881841184,0.7481974170717084,0.08513487440937213,0.0811178393173111
CCI,124,-0.10492834172809432,0.1252960145783062,0.023779734996044345,4.448681584192645,3.981888802686999,2.9291721003513707,2.6218189292253022,1.0956040560019156,0.9806441392150604,0.339007350852976,0.303435871694339
CSX,131,0.08974675614992804,0.08049735902008161,0.006751008641699669,5.843059632132177,5.318663984157722,3.2614038126759386,2.9687033999932657,0.678464428487021,0.6175744468671961,0.06230351612616646,0.056711977657108295
CMI,131,0.03295780923676575,0.1207214147834727,0.015398997174585904,5.412820093819062,5.234425401734041,3.3134382265747684,3.2042345615855097,0.9240572732678681,0.8936023699316599,0.15311918763110588,0.14807271465467137
CVS,131,0.062016837062981285,0.1003590119658282,0.008395317210638879,5.637097691311868,5.287502722281672,3.2230434459369706,3.0231604857033876,0.7064796795127846,0.662666044340133,0.06766572876978377,0.0634693142939202
DHR,131,-0.01686413796945415,0.1598469486295011,0.013173835945655655,6.735207165971425,6.621623703071626,3.711418359403085,3.648828488127746,0.8061891003876819,0.7925934161692738,0.09563028286618298,0.09401756058186975
DRI,131,-0.1677557462995077,0.14160858068167276,0.015867011024691804,5.296858503542084,4.408280052237488,3.275799470104779,2.7262652852698195,0.9277462806130669,0.7721115109322293,0.158588154356953,0.13198408016854082
DVA,131,0.16901483770606654,0.13802800217863878,0.020850257077920004,5.059197329623945,4.2041179140345895,3.2200992627980307,2.675854708498797,1.044505236099754,0.8679683531372174,0.2621304513013276,0.21782651561681576
DECK,131,0.09052323085875283,0.19094127930719726,0.030071848436263107,5.4705843316364415,4.97536936325144,3.5882893826181426,3.263465834447389,1.208181747050917,1.0988132318432957,0.2483529622559024,0.22587124971915623
DE,131,0.07929158970647845,0.09660829574610354,0.008634932563833771,5.645830180546979,5.198163330318595,3.2565152660505325,2.9983009937019705,0.7327617537260074,0.6746599093969652,0.06575923123873116,0.060545077255936254
DVN,131,-0.08612328925907817,0.15564778002655,0.015712912273320178,6.206060880866237,5.671574504463944,3.710413039556552,3.390860064080168,0.9241349081327515,0.8445453701252228,0.11025494169568033,0.10075942345978045
DLTR,131,0.004643861797357774,0.11304153739063103,0.014327191379998574,5.181759157790527,5.157695784394555,3.2235717037702307,3.2086018822840487,0.9042579132590547,0.9000586644807125,0.12389014456514355,0.12331481585572834
D,131,-0.015467486663616825,0.16892076344584003,0.009928145185529608,7.346820155124875,7.233183312355489,3.8424643250420676,3.7830310593390557,0.6676513098961208,0.6573244221643562,0.044686778760437286,0.04399558660592023
DOV,131,0.01896323028483831,0.05324131861975879,0.004400431848362633,4.850227840340858,4.75825185287054,2.72408101165602,2.672423636117432,0.5919148368095772,0.5806902194501448,0.05778023245165149,0.05668453259775934
DHI,131,0.09760572380652817,0.08913963156125394,0.011047749186400176,4.728206506333035,4.2667064879756635,2.9848518434713625,2.6935132188340902,0.8496305273841208,0.7667017247906714,0.11731837510372775,0.10586743018592262
DTE,131,-0.02476826153812908,0.10530195627741556,0.005595118379843371,6.278321406450153,6.122818299834761,3.2540437265000035,3.1734467204255434,0.5351513919525714,0.5218966223141963,0.03077141013700265,0.030009255802832334
DUK,131,0.061155711063647325,0.08464641800933514,0.00623224117293484,5.86404138671677,5.505421766005449,3.18297618398344,2.988319012153278,0.6184085292266875,0.5805893158940051,0.049050830053783474,0.04605109166358222
